word: a                   counts: 8283
word: windy               counts: 1
word: wine                counts: 231
word: winebibber          counts: 2
word: winebibbers         counts: 1
word: winefat             counts: 2
word: winepress           counts: 15
word: winepresses         counts: 3
word: wines               counts: 2
word: wing                counts: 13
word: winged              counts: 2
word: wings               counts: 76
word: wink                counts: 2
word: winked              counts: 1
word: winketh             counts: 2
word: winneth             counts: 1
word: winnowed            counts: 1
word: winnoweth           counts: 1
word: winter              counts: 14
word: wintered            counts: 1
word: winterhouse         counts: 1
word: wipe                counts: 8
word: wiped               counts: 4
word: wipeth              counts: 2
word: wiping              counts: 1
word: wires               counts: 1
word: wisdom              counts: 234
word: wise                counts: 247
word: wisely              counts: 14
word: wiser               counts: 8
word: wish                counts: 6
word: wished              counts: 2
word: wishing             counts: 1
word: wist                counts: 13
word: wit                 counts: 21
word: witch               counts: 2
word: witchcraft          counts: 3
word: witchcrafts         counts: 4
word: with                counts: 6013
word: withal              counts: 33
word: withdraw            counts: 11
word: withdrawest         counts: 1
word: withdraweth         counts: 1
word: withdrawn           counts: 6
word: withdrew            counts: 6
word: wither              counts: 11
word: withered            counts: 25
word: withereth           counts: 8
word: withheld            counts: 6
word: withheldest         counts: 1
word: withhold            counts: 9
word: withholden          counts: 10
word: withholdeth         counts: 4
word: within              counts: 186
word: without             counts: 425
word: withs               counts: 3
word: withstand           counts: 10
word: withstood           counts: 6
word: witness             counts: 135
word: witnessed           counts: 4
word: witnesses           counts: 49
word: witnesseth          counts: 2
word: witnessing          counts: 1
word: wits                counts: 1
word: wittingly           counts: 1
word: witty               counts: 1
word: wives               counts: 133
word: wizard              counts: 2
word: wizards             counts: 9
word: woe                 counts: 106
word: woeful              counts: 1
word: woes                counts: 1
word: wolf                counts: 6
word: wolves              counts: 7
word: woman               counts: 367
word: womankind           counts: 1
word: womb                counts: 71
word: wombs               counts: 2
word: women               counts: 179
word: womenservants       counts: 3
word: won                 counts: 3
